srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.1,25070.0,149.171.126.9,80.0,tcp,FIN,1.049419,1580,10168,31,29,3,5,http,11046.11133,73213.84375,12,18,255,255,1248058383,1249072101,132,565,1,3924,9540.529297,7682.713892,1424222849,1424222850,95.370543,61.70041,0.000622,0.000509,0.000113,0,0,1.0,,,2,1,10,2,1,1,2,Benign,0
175.45.176.1,18825.0,149.171.126.18,29483.0,tcp,FIN,0.398333,96,258,254,252,1,0,-,964.017517,4317.995117,2,6,255,255,3265816979,357630185,48,43,0,0,0.0,77.59543,1421929334,1421929335,0.004,50.840398,0.0,0.0,0.0,0,1,0.0,0.0,0.0,2,1,1,1,1,1,1,Exploits,1
59.166.0.1,16306.0,149.171.126.1,53.0,udp,CON,0.000944,146,178,31,29,0,0,dns,618644.0625,754237.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424238511,1424238511,0.01,0.002,0.0,0.0,0.0,0,0,,,,3,2,7,6,1,1,1,Benign,0
59.166.0.8,24802.0,149.171.126.9,53.0,udp,CON,0.000997,146,178,31,29,0,0,dns,585757.25,714142.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421949218,1421949218,0.002,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,3,4,2,1,2,Benign,0
59.166.0.6,15584.0,149.171.126.0,53.0,udp,CON,0.001126,146,178,31,29,0,0,dns,518650.0938,632326.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424242909,1424242909,0.033,0.006,0.0,0.0,0.0,0,0,,,,3,2,6,1,1,1,1,Benign,0
59.166.0.1,47924.0,149.171.126.2,29915.0,tcp,FIN,0.031002,3806,52106,31,29,7,26,-,966905.375,13242242.0,64,66,255,255,1615166064,3765053684,59,789,0,0,28.41809,27.572915,1424247937,1424247937,0.486714,0.467923,0.00071,0.000577,0.000133,0,0,,,,4,3,3,3,1,1,1,Benign,0
59.166.0.2,53979.0,149.171.126.7,19519.0,udp,CON,0.001746,520,304,31,29,0,0,-,1786941.5,1044673.5,4,4,0,0,0,0,130,76,0,0,0.623197,0.301227,1424221976,1424221976,0.443667,0.218,0.0,0.0,0.0,0,0,,,,14,6,8,10,1,1,4,Benign,0
59.166.0.5,37341.0,149.171.126.7,53.0,udp,CON,0.000991,146,178,31,29,0,0,dns,589303.75,718466.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421970879,1421970879,0.011,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5,3,3,3,2,1,1,Benign,0
59.166.0.9,47937.0,149.171.126.1,25.0,tcp,FIN,0.508776,37938,3484,31,29,19,8,smtp,585499.3125,53540.26172,54,44,255,255,331317447,332361990,703,79,0,0,774.534808,24.965924,1421929140,1421929141,9.59283,11.818813,0.00072,0.000559,0.000161,0,0,0.0,0.0,0.0,2,1,4,4,2,1,1,Benign,0
59.166.0.4,55549.0,149.171.126.4,80.0,tcp,FIN,1.267967,1684,10168,31,29,3,5,http,9867.764648,60594.63672,14,18,255,255,34004776,92676615,120,565,1,3924,8962.379141,7847.771659,1421962015,1421962016,97.500464,74.554294,0.000678,0.000539,0.000139,0,0,1.0,0.0,0.0,1,1,2,6,1,1,2,Benign,0
149.171.126.12,1043.0,175.45.176.0,53.0,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223859,1424223859,0.008,0.0,0.0,0.0,0.0,0,0,,,,20,20,4,4,4,4,20,Benign,0
175.45.176.0,47439.0,149.171.126.12,53.0,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424223433,1424223433,0.01,0.0,0.0,0.0,0.0,0,2,,,,42,42,34,35,34,18,42,Generic,1
59.166.0.4,24038.0,149.171.126.7,51490.0,udp,CON,0.001764,520,304,31,29,0,0,-,1768707.5,1034013.563,4,4,0,0,0,0,130,76,0,0,0.646767,0.302891,1421968232,1421968232,0.461333,0.218667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,9,10,4,1,1,3,Benign,0
59.166.0.7,1263.0,149.171.126.4,56733.0,tcp,FIN,0.086964,2766,28558,31,29,7,16,-,248746.625,2570075.0,44,46,255,255,4179193652,2034084661,63,621,0,0,142.761518,136.288907,1424261320,1424261320,2.06319,1.920533,0.000646,0.000531,0.000115,0,0,,,,11,7,5,4,1,1,2,Benign,0
59.166.0.4,7230.0,149.171.126.7,5190.0,tcp,FIN,0.004131,1036,2262,31,29,4,4,-,1839748.25,4016461.0,12,12,255,255,949817190,3095515521,86,189,0,0,17.294602,0.389422,1424251142,1424251142,0.344818,0.317818,0.000781,0.000627,0.000154,0,0,,,,8,9,8,3,1,1,3,Benign,0
59.166.0.0,1972.0,149.171.126.9,52248.0,tcp,FIN,0.027295,2438,19918,31,29,7,13,-,695805.0625,5692178.0,38,40,255,255,1593934199,3769010897,64,498,0,0,73.940214,52.759992,1424240553,1424240553,0.728189,0.687077,0.000608,0.000496,0.000112,0,0,,,,4,3,2,4,1,1,3,Benign,0
149.171.126.15,1043.0,175.45.176.3,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424246244,1424246244,0.007,0.0,0.0,0.0,0.0,0,0,,,,35,35,31,31,31,18,35,Benign,0
59.166.0.8,10255.0,149.171.126.8,53.0,udp,CON,0.00114,146,178,31,29,0,0,dns,512280.7188,624561.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421950702,1421950702,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,3,5,6,2,1,2,Benign,0
59.166.0.7,1225.0,149.171.126.4,25.0,tcp,FIN,0.032624,38022,3380,31,29,19,8,smtp,9151055.0,809220.25,54,42,255,255,3979724510,1831212039,704,80,0,0,34.723952,1.756581,1421970475,1421970475,0.608887,0.783122,0.000634,0.000509,0.000125,0,0,0.0,0.0,0.0,1,2,10,7,1,1,5,Benign,0
59.166.0.4,17425.0,149.171.126.6,53.0,udp,CON,0.001024,146,178,31,29,0,0,dns,570312.5,695312.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424232253,1424232254,0.008,0.006,0.0,0.0,0.0,0,0,,,,3,2,1,4,2,1,1,Benign,0
59.166.0.2,38798.0,149.171.126.7,44952.0,tcp,FIN,0.06186,2854,29218,31,29,7,17,-,361073.4063,3699967.75,46,48,255,255,1782195563,1852753888,62,609,0,0,78.288863,77.521382,1424238531,1424238531,1.367267,1.303936,0.00068,0.000571,0.000109,0,0,,,,7,6,5,11,1,1,1,Benign,0
149.171.126.15,47439.0,175.45.176.3,53.0,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424247261,1424247261,0.002,0.0,0.0,0.0,0.0,0,0,,,,32,32,22,22,22,22,32,Benign,0
175.45.176.1,47439.0,149.171.126.18,53.0,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932620,1421932620,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,4,5,4,4,4,Generic,1
59.166.0.7,7174.0,149.171.126.4,53.0,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421930478,1421930478,0.011,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,1,4,1,1,1,Benign,0
59.166.0.8,31388.0,149.171.126.7,22.0,tcp,FIN,5.131072,9608,12298,31,29,26,31,ssh,14844.46094,19007.33398,110,114,255,255,31813218,2177434235,87,108,0,0,3183.768949,3127.9785,1421972480,1421972485,47.071203,45.403232,0.000632,0.000502,0.00013,0,0,0.0,0.0,0.0,1,1,2,3,1,1,1,Benign,0
59.166.0.9,3172.0,149.171.126.2,53.0,udp,CON,0.001007,146,178,31,29,0,0,dns,579940.4375,707050.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424249229,1424249229,0.01,0.005,0.0,0.0,0.0,0,0,,,,4,3,1,5,2,1,1,Benign,0
149.171.126.15,1043.0,175.45.176.3,53.0,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424248198,1424248198,0.004,0.0,0.0,0.0,0.0,0,0,,,,47,47,38,38,38,17,47,Benign,0
149.171.126.12,47439.0,175.45.176.0,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424223627,1424223627,0.007,0.0,0.0,0.0,0.0,0,0,,,,26,26,2,2,2,2,27,Benign,0
175.45.176.1,1043.0,149.171.126.18,53.0,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238873,1424238873,0.003,0.0,0.0,0.0,0.0,0,2,,,,29,29,12,12,12,8,29,Generic,1
59.166.0.0,19739.0,149.171.126.6,111.0,udp,CON,0.004549,568,312,31,29,0,0,-,749175.625,411519.0313,4,4,0,0,0,0,142,78,0,0,1.748204,1.45169,1424237048,1424237048,1.238667,1.033,0.0,0.0,0.0,0,0,,,,3,5,4,3,1,1,3,Benign,0
59.166.0.9,21934.0,149.171.126.4,19813.0,tcp,FIN,0.099747,3614,49590,31,29,7,24,-,285041.1563,3913180.25,60,62,255,255,344838021,2551124585,60,800,0,0,89.361421,87.908422,1424227068,1424227068,1.685559,1.626902,0.000627,0.000504,0.000123,0,0,,,,7,2,3,4,1,1,1,Benign,0
59.166.0.0,36078.0,149.171.126.8,14740.0,tcp,FIN,0.017625,2646,24570,31,29,7,15,-,1172425.5,10899064.0,42,44,255,255,4128422668,1995557783,63,558,0,0,0.0,22.483991,1421937182,1421937182,0.421976,0.397907,0.000644,0.000512,0.000132,0,0,0.0,0.0,0.0,7,6,3,3,1,1,1,Benign,0
59.166.0.3,38772.0,149.171.126.4,39430.0,tcp,CON,0.29039,2528,2504,31,29,6,6,-,74847.78125,74134.64844,22,22,255,255,3323733463,3415350124,115,114,0,0,627.67338,15.315658,1421969533,1421969533,12.286524,12.251667,0.000626,0.00049,0.000136,0,0,0.0,0.0,0.0,6,8,8,8,4,4,6,Benign,0
149.171.126.18,47439.0,175.45.176.3,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233104,1424233104,0.007,0.0,0.0,0.0,0.0,0,0,,,,31,31,7,7,7,7,31,Benign,0
59.166.0.9,63228.0,149.171.126.7,37107.0,tcp,FIN,0.043517,2974,31328,31,29,7,18,-,535514.875,5644139.0,48,50,255,255,4263363548,4292683161,62,627,0,0,61.600403,58.358368,1424255665,1424255665,0.919277,0.87698,0.000692,0.00054,0.000152,0,0,,,,6,3,1,4,1,1,6,Benign,0
59.166.0.0,49792.0,149.171.126.3,48038.0,tcp,FIN,0.054012,3302,40832,31,29,7,21,-,480041.4688,5939865.0,54,56,255,255,3246393443,3260451221,61,729,0,0,87.915821,78.022596,1421946039,1421946039,1.012943,0.972982,0.000644,0.000496,0.000148,0,0,0.0,0.0,0.0,2,4,1,3,1,1,1,Benign,0
59.166.0.7,21436.0,149.171.126.1,63430.0,tcp,FIN,0.040822,4238,63618,31,29,7,30,-,819166.125,12299055.0,72,74,255,255,68013475,2223916321,59,860,0,0,32.213203,31.721255,1421930060,1421930060,0.570634,0.551781,0.000724,0.000537,0.000187,0,0,0.0,0.0,0.0,7,7,2,2,1,1,1,Benign,0
59.166.0.6,52700.0,149.171.126.7,51465.0,tcp,FIN,0.047907,4238,63516,31,29,7,30,-,698019.125,10463273.0,72,74,255,255,2927097275,777808217,59,858,0,0,40.385172,39.028652,1421929406,1421929406,0.670113,0.64863,0.000673,0.00055,0.000123,0,0,0.0,0.0,0.0,7,4,1,2,1,1,1,Benign,0
59.166.0.2,38110.0,149.171.126.0,8863.0,tcp,FIN,0.653313,4776,3080,31,29,7,7,-,56401.75781,36466.44141,28,30,255,255,3797623582,2096869957,171,103,0,0,1276.228088,31.659205,1421968743,1421968744,24.185074,22.507828,0.000721,0.000582,0.000139,0,0,0.0,0.0,0.0,11,7,5,5,1,1,1,Benign,0
59.166.0.0,56824.0,149.171.126.1,53.0,udp,CON,0.001112,146,178,31,29,0,0,dns,525179.875,640287.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424241377,1424241377,0.001,0.008,0.0,0.0,0.0,0,0,,,,2,2,4,1,1,1,4,Benign,0
149.171.126.12,1043.0,175.45.176.0,53.0,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424225070,1424225070,0.007,0.0,0.0,0.0,0.0,0,0,,,,15,15,1,1,1,1,15,Benign,0
59.166.0.0,52483.0,149.171.126.4,25.0,tcp,FIN,0.385155,37850,3484,31,29,19,8,smtp,771637.4375,70724.77344,54,44,255,255,2411002603,2408265911,701,79,0,0,665.403191,22.544463,1421952695,1421952695,7.260415,8.94414,0.000673,0.000551,0.000122,0,0,0.0,0.0,0.0,1,2,1,7,1,1,1,Benign,0
59.166.0.3,61273.0,149.171.126.0,80.0,tcp,FIN,1.012899,1580,10168,31,29,3,5,http,11444.37891,75853.5625,12,18,255,255,1353636996,1354685485,132,565,1,3924,9532.796972,7731.025097,1421958105,1421958106,92.050094,59.549885,0.000684,0.000547,0.000137,0,0,1.0,0.0,0.0,3,3,2,3,1,1,1,Benign,0
175.45.176.2,2590.0,149.171.126.10,445.0,tcp,FIN,0.485935,1058,714,254,252,3,2,-,15969.21387,10289.44238,12,8,255,255,1737580766,2834629152,88,89,0,0,2250.913801,86.012008,1424260374,1424260374,44.175911,65.284285,0.065062,0.02823,0.036832,0,1,,,,3,3,19,3,2,1,3,Fuzzers,1
59.166.0.0,65531.0,149.171.126.0,80.0,tcp,FIN,1.007978,1580,10168,31,29,3,5,http,11500.25098,76223.89063,12,18,255,255,1595526559,3741864226,132,565,1,3924,9529.543297,7674.661776,1424247468,1424247469,91.517636,59.260703,0.000687,0.000542,0.000145,0,0,1.0,,,2,1,3,3,1,1,1,Benign,0
175.45.176.1,1043.0,149.171.126.14,53.0,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253007,1424253007,0.003,0.0,0.0,0.0,0.0,0,2,,,,16,16,17,16,16,16,16,Generic,1
59.166.0.3,14844.0,149.171.126.4,53.0,udp,CON,0.000953,132,164,31,29,0,0,dns,554039.875,688352.5625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424246222,1424246222,0.001,0.005,0.0,0.0,0.0,0,0,,,,3,2,2,3,2,1,1,Benign,0
59.166.0.2,22775.0,149.171.126.7,21.0,tcp,FIN,1.587583,2934,3742,31,29,11,15,ftp,14502.54981,18508.63867,52,54,255,255,3285176976,1212919616,56,69,0,0,2376.481217,79.872398,1424222681,1424222683,31.122921,29.941453,0.000826,0.000685,0.000141,0,0,,1.0,1.0,1,1,4,5,1,1,2,Benign,0
59.166.0.7,16842.0,149.171.126.8,17455.0,tcp,FIN,0.015668,2542,22128,31,29,7,14,-,1265764.625,11029870.0,40,42,255,255,253899936,254192712,64,527,0,0,26.482976,24.973743,1424250393,1424250393,0.413919,0.367683,0.000729,0.000584,0.000145,0,0,,,,10,4,2,4,1,1,1,Benign,0
10.40.182.3,0.0,10.40.182.3,0.0,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,10.954522,0.0,1421972476,1421972476,60000.784,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,2,4,2,2,2,2,2,Benign,0
59.166.0.8,55856.0,149.171.126.8,53.0,udp,CON,0.001024,146,178,31,29,0,0,dns,570312.5,695312.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229454,1424229454,0.008,0.003,0.0,0.0,0.0,0,0,,,,2,3,5,1,1,1,2,Benign,0
59.166.0.1,14639.0,149.171.126.3,80.0,tcp,FIN,1.033099,1580,10168,31,29,3,5,-,11220.6084,74370.40625,12,18,255,255,1449112308,3596052105,132,565,2,192,9533.483686,7677.153931,1421945624,1421945625,93.884362,60.737706,0.00073,0.000554,0.000176,0,0,6.0,0.0,0.0,5,11,6,6,6,6,6,Benign,0
59.166.0.8,50122.0,149.171.126.6,2021.0,tcp,FIN,0.02288,2558,23470,31,29,7,14,-,872377.625,8011189.0,40,42,255,255,2749892962,2760439096,64,559,0,0,0.0,40.983535,1424251797,1424251797,0.593947,0.545341,0.000642,0.000518,0.000124,0,0,,,,4,2,2,3,1,1,1,Benign,0
175.45.176.3,1043.0,149.171.126.18,53.0,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232100,1424232100,0.009,0.0,0.0,0.0,0.0,0,2,,,,40,40,29,29,29,16,40,Generic,1
59.166.0.6,24925.0,149.171.126.5,80.0,tcp,FIN,1.105997,1684,10168,31,29,3,5,http,11312.87012,69468.54688,14,18,255,255,2770918189,622367672,120,565,1,3924,8810.61688,7715.764616,1421936807,1421936808,85.048613,65.027294,0.000654,0.000529,0.000125,0,0,1.0,0.0,0.0,2,3,1,6,1,1,1,Benign,0
59.166.0.7,19784.0,149.171.126.5,80.0,tcp,FIN,1.007124,1684,10168,31,29,3,5,http,12423.49609,76288.52344,14,18,255,255,2708227797,559654535,120,565,1,3924,8766.104102,7674.639896,1424222977,1424222978,77.445,59.207824,0.000713,0.000588,0.000125,0,0,1.0,,,1,3,1,2,1,1,1,Benign,0
59.166.0.9,15500.0,149.171.126.5,15207.0,udp,CON,0.002002,512,304,31,29,0,0,-,1534465.5,911088.875,4,4,0,0,0,0,128,76,0,0,0.739872,0.296985,1421950587,1421950587,0.529667,0.216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,8,8,4,1,1,4,Benign,0
175.45.176.1,47439.0,149.171.126.18,53.0,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240225,1424240225,0.007,0.0,0.0,0.0,0.0,0,2,,,,20,20,20,21,20,20,20,Generic,1
149.171.126.14,1043.0,175.45.176.1,53.0,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424255043,1424255043,0.004,0.0,0.0,0.0,0.0,0,0,,,,29,29,23,23,23,23,29,Benign,0
59.166.0.2,42390.0,149.171.126.1,30261.0,tcp,FIN,0.102905,3806,52106,31,29,7,26,-,291297.8125,3989466.0,64,66,255,255,3140357120,3140659089,59,789,0,0,89.325326,87.682394,1421955838,1421955839,1.628222,1.574662,0.000671,0.000542,0.000129,0,0,0.0,0.0,0.0,3,6,1,2,1,1,1,Benign,0
175.45.176.3,1043.0,149.171.126.18,53.0,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231529,1424231529,0.009,0.0,0.0,0.0,0.0,0,2,,,,23,23,23,23,23,23,23,Generic,1
59.166.0.3,39023.0,149.171.126.2,53.0,udp,CON,0.001033,146,178,31,29,0,0,dns,565343.6875,689254.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424239893,1424239893,0.009,0.007,0.0,0.0,0.0,0,0,,,,2,3,3,3,2,2,2,Benign,0
59.166.0.3,30876.0,149.171.126.0,53.0,udp,CON,0.001117,130,162,31,29,0,0,dns,465532.6875,580125.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421953726,1421953726,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,1,4,1,1,1,Benign,0
175.45.176.2,65424.0,149.171.126.10,179.0,tcp,FIN,0.617546,484,268,254,252,2,1,-,5648.162109,2901.808105,10,6,255,255,1326848473,1120043791,48,45,0,0,3365.591991,139.895781,1424229073,1424229073,65.596222,96.459398,0.199819,0.13524,0.064579,0,1,,,,5,5,2,2,2,1,5,Benign,0
59.166.0.1,18818.0,149.171.126.4,5190.0,tcp,FIN,0.143198,1244,2574,31,29,4,4,-,65196.44141,135811.9531,16,18,255,255,3563306303,3564153683,78,143,0,0,527.643855,13.291921,1424237224,1424237224,9.523667,8.392059,0.000799,0.000532,0.000267,0,0,,,,11,9,2,5,2,1,1,Benign,0
59.166.0.0,22989.0,149.171.126.3,21.0,tcp,FIN,0.780634,2934,3742,31,29,11,15,ftp,29493.97656,37641.19922,52,54,255,255,2854376280,2855407294,56,69,0,0,1405.837595,52.66343,1424224323,1424224324,15.300078,14.718773,0.00066,0.000535,0.000125,0,0,,1.0,1.0,1,1,2,3,1,1,4,Benign,0
59.166.0.5,39970.0,149.171.126.8,53.0,udp,CON,0.001005,130,162,31,29,0,0,dns,517412.9375,644776.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421950618,1421950618,0.008,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,3,4,7,3,1,3,Benign,0
59.166.0.5,4165.0,149.171.126.3,58003.0,tcp,FIN,0.046435,320,1904,31,29,1,2,ftp-data,45999.78516,287024.875,6,8,255,255,1242139306,3474479804,53,238,0,0,643.261893,15.759362,1424250008,1424250008,9.222,6.564857,0.000611,0.000478,0.000133,0,0,,,,3,3,2,4,1,1,4,Benign,0
175.45.176.0,1043.0,149.171.126.10,53.0,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261825,1424261825,0.005,0.0,0.0,0.0,0.0,0,2,,,,28,28,13,13,12,12,28,Generic,1
149.171.126.18,1043.0,175.45.176.1,53.0,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424240112,1424240112,0.003,0.0,0.0,0.0,0.0,0,0,,,,9,9,9,9,9,9,9,Benign,0
59.166.0.2,2215.0,149.171.126.1,53.0,udp,CON,0.001014,146,178,31,29,0,0,dns,575936.875,702169.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424238675,1424238675,0.005,0.007,0.0,0.0,0.0,0,0,,,,2,3,6,3,1,1,3,Benign,0
59.166.0.1,65306.0,149.171.126.5,63188.0,tcp,FIN,0.024586,3598,49642,31,29,7,24,-,1151549.625,15892622.0,60,62,255,255,2803944666,2809143184,60,801,0,0,22.40225,21.33847,1421942942,1421942942,0.410966,0.39845,0.000823,0.000668,0.000155,0,0,0.0,0.0,0.0,7,3,2,3,1,1,1,Benign,0
59.166.0.6,11165.0,149.171.126.3,5190.0,tcp,FIN,0.392987,1470,1832,31,29,5,4,-,28581.09766,34973.16406,22,16,255,255,999923633,1000207977,67,115,0,0,1210.969003,37.197246,1421945255,1421945255,18.713667,26.155066,0.000664,0.000533,0.000131,0,0,0.0,0.0,0.0,7,5,4,4,4,4,4,Benign,0
59.166.0.2,31611.0,149.171.126.9,51924.0,tcp,FIN,0.862366,4416,3080,31,29,7,7,-,39509.90625,27626.32031,28,30,255,255,1048671779,1345660075,158,103,0,0,1829.350673,47.346316,1424249250,1424249250,31.927704,29.717518,0.000692,0.000553,0.000139,0,0,,,,5,9,3,4,1,1,3,Benign,0
59.166.0.0,64895.0,149.171.126.4,41018.0,tcp,FIN,0.222355,424,8824,31,29,1,4,ftp-data,13348.02539,291030.125,8,12,255,255,2184268907,2288090042,53,735,0,0,2147.996644,1708.103208,1421960522,1421960522,31.714857,20.166273,0.000677,0.000519,0.000158,0,0,0.0,0.0,0.0,3,3,6,4,1,1,2,Benign,0
59.166.0.6,46151.0,149.171.126.8,53.0,udp,CON,0.00111,146,178,31,29,0,0,dns,526126.125,641441.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424255865,1424255865,0.007,0.006,0.0,0.0,0.0,0,0,,,,4,4,2,1,1,1,1,Benign,0
59.166.0.8,5693.0,149.171.126.8,111.0,udp,CON,0.087448,568,320,31,29,0,0,-,38971.73047,21955.9043,4,4,0,0,0,0,142,80,0,0,34.442465,33.955738,1421946738,1421946738,24.362,24.017334,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11,10,6,4,1,1,3,Benign,0
59.166.0.1,63738.0,149.171.126.0,53.0,udp,CON,0.001047,146,178,31,29,0,0,dns,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424249567,1424249567,0.009,0.007,0.0,0.0,0.0,0,0,,,,2,6,4,7,1,1,4,Benign,0
59.166.0.6,47913.0,149.171.126.0,26933.0,tcp,FIN,0.002844,320,1902,31,29,1,2,ftp-data,751054.875,4683544.5,6,8,255,255,1686405621,3835499213,53,238,0,0,27.796467,0.5398,1424246018,1424246018,0.505,0.331714,0.000661,0.000519,0.000142,0,0,,,,3,3,8,6,1,1,4,Benign,0
59.166.0.6,25497.0,149.171.126.9,63387.0,udp,CON,0.023166,512,304,31,29,0,0,-,132608.125,78736.07813,4,4,0,0,0,0,128,76,0,0,3.7776,10.387398,1424255835,1424255835,2.678667,7.352,0.0,0.0,0.0,0,0,,,,5,11,4,2,1,1,3,Benign,0
59.166.0.8,55951.0,149.171.126.8,53.0,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421951255,1421951255,0.01,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,4,3,3,1,1,1,Benign,0
59.166.0.6,1304.0,149.171.126.5,33568.0,tcp,FIN,0.025995,2974,33374,31,29,7,18,-,896480.125,10065628.0,48,50,255,255,2124118137,4269812242,62,667,0,0,32.846837,32.422665,1424228008,1424228008,0.546468,0.518408,0.000713,0.000584,0.000129,0,0,,,,9,8,3,2,1,1,2,Benign,0
59.166.0.7,52019.0,149.171.126.3,29183.0,tcp,FIN,0.009856,4640,2456,31,29,7,7,-,3557630.0,1883117.0,18,18,255,255,360935827,365057355,258,136,0,0,36.361126,1.065281,1421953135,1421953135,0.56,0.548176,0.001566,0.000533,0.001033,0,0,0.0,0.0,0.0,11,6,5,5,1,1,3,Benign,0
59.166.0.6,34959.0,149.171.126.0,11434.0,tcp,FIN,0.058579,2750,27174,31,29,7,16,-,367094.0,3630516.0,44,46,255,255,3039538849,3075854912,63,591,0,0,78.31414,76.692193,1424224359,1424224359,1.354465,1.318955,0.000707,0.000542,0.000165,0,0,,,,4,7,4,3,1,1,1,Benign,0
59.166.0.7,29736.0,149.171.126.5,111.0,udp,CON,0.050405,568,312,31,29,0,0,-,67612.34375,37139.17188,4,4,0,0,0,0,142,78,0,0,16.513771,23.099529,1424242953,1424242953,11.683,16.338333,0.0,0.0,0.0,0,0,,,,6,11,3,4,1,1,3,Benign,0
